Geographical Description,Geographical Level,ONS Code,Measure Group Description,Disaggregation Level,Measure Value,IMD - Average rank ,Annual Pay Mean,Population,Year
Hillingdon,Council,E09000017,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,36.9,15515.03,33146,42033.0,2020
Hillingdon,Council,E09000017,Proportion of people who use services who reported that they had as much social contact as they would like,Female,39.5,15515.03,33146,116876.0,2020
Hillingdon,Council,E09000017,Proportion of people who use services who reported that they had as much social contact as they would like,Male,41.3,15515.03,33146,117493.0,2020
Hillingdon,Council,E09000017,Proportion of people who use services who say that those services have made them feel safe and secure,Total,86.3,15515.03,33146,234369.0,2020
Hillingdon,Council,E09000017,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,90.1,15515.03,33146,192336.0,2020
Hillingdon,Council,E09000017,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,83.6,15515.03,33146,42033.0,2020
Hillingdon,Council,E09000017,Proportion of people who use services who say that those services have made them feel safe and secure,Female,84.4,15515.03,33146,116876.0,2020
Hillingdon,Council,E09000017,Proportion of people who use services who say that those services have made them feel safe and secure,Male,88.7,15515.03,33146,117493.0,2020
Hillingdon,Council,E09000017,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,93.5,15515.03,33146,234369.0,2020
Hillingdon,Council,E09000017,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,85.7,15515.03,33146,192336.0,2020
Hillingdon,Council,E09000017,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,94.1,15515.03,33146,42033.0,2020
Hillingdon,Council,E09000017,Social care-related quality of life,Total,18.7,15515.03,33146,234369.0,2020
Hillingdon,Council,E09000017,Social care-related quality of life,18-64,19.2,15515.03,33146,192336.0,2020
Hillingdon,Council,E09000017,Social care-related quality of life,65 and over,18.3,15515.03,33146,42033.0,2020
Hillingdon,Council,E09000017,Social care-related quality of life,Female,18.2,15515.03,33146,116876.0,2020
Hillingdon,Council,E09000017,Social care-related quality of life,Male,19.4,15515.03,33146,117493.0,2020
Hounslow,Council,E09000018,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.409,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,"Delayed transfers of care from hospital per 100,000 population",Total,4.4,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,0.7,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.0,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,302.1,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,12.1,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Overall satisfaction of people who use services with their care and support,Total,56.2,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Overall satisfaction of people who use services with their care and support,18-64,64.3,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Overall satisfaction of people who use services with their care and support,65 and over,50.9,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Overall satisfaction of people who use services with their care and support,Female,51.9,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Overall satisfaction of people who use services with their care and support,Male,63.0,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of adults in contact with secondary mental health services in paid employment,Total,11.0,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of adults in contact with secondary mental health services in paid employment,Female,12.0,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of adults in contact with secondary mental health services in paid employment,Male,10.0,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,79.0,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,80.0,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Male,79.0,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of adults with learning disabilities in paid employment,Total,26.8,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of adults with learning disabilities in paid employment,Female,25.1,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of adults with learning disabilities in paid employment,Male,27.7,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of adults with learning disabilities who live in their own home or with their family,Total,77.2,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of adults with learning disabilities who live in their own home or with their family,Female,78.4,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of adults with learning disabilities who live in their own home or with their family,Male,76.5,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,88.2,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,93.3,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,84.6,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,88.18,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,1.9,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,1.5,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,2.3,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,1.9,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive direct payments,Total,25.2,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive direct payments,18-64,32.8,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive direct payments,65 and over,20.2,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive direct payments,Total,14.9,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive direct payments,18-64,14.5,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive direct payments,65 and over,15.38,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive self-directed support,Total,99.0,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive self-directed support,18-64,98.0,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive self-directed support,65 and over,99.7,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive self-directed support,Total,18.7,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive self-directed support,18-64,18.8,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people using social care who receive self-directed support,65 and over,18.59,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people who use services and carers who find it easy to find information about services,Total,70.4,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people who use services and carers who find it easy to find information about services,18-64,72.9,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people who use services and carers who find it easy to find information about services,65 and over,68.7,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people who use services and carers who find it easy to find information about services,Female,68.4,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of people who use services and carers who find it easy to find information about services,Male,73.0,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who feel safe,Total,71.6,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who feel safe,18-64,78.2,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who feel safe,65 and over,67.3,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who feel safe,Female,69.4,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who feel safe,Male,75.2,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who have control over their daily life,Total,75.4,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who have control over their daily life,18-64,87.5,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who have control over their daily life,65 and over,67.5,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who have control over their daily life,Female,72.1,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who have control over their daily life,Male,80.7,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who reported that they had as much social contact as they would like,Total,41.8,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,47.1,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,38.3,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who reported that they had as much social contact as they would like,Female,38.6,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who reported that they had as much social contact as they would like,Male,47.0,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who say that those services have made them feel safe and secure,Total,88.7,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,91.2,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,87.1,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who say that those services have made them feel safe and secure,Female,86.9,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Proportion of people who use services who say that those services have made them feel safe and secure,Male,91.7,18652.53,36351,105183.0,2020
Hounslow,Council,E09000018,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,91.8,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,93.2,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,91.5,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Social care-related quality of life,Total,18.8,18652.53,36351,205994.0,2020
Hounslow,Council,E09000018,Social care-related quality of life,18-64,19.8,18652.53,36351,171875.0,2020
Hounslow,Council,E09000018,Social care-related quality of life,65 and over,18.2,18652.53,36351,34119.0,2020
Hounslow,Council,E09000018,Social care-related quality of life,Female,18.6,18652.53,36351,100811.0,2020
Hounslow,Council,E09000018,Social care-related quality of life,Male,19.2,18652.53,36351,105183.0,2020
Isle of Wight,Council,E06000046,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.417,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,"Delayed transfers of care from hospital per 100,000 population",Total,10.7,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,3.7,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,1.8,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,495.2,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,27.3,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Overall satisfaction of people who use services with their care and support,Total,69.4,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Overall satisfaction of people who use services with their care and support,18-64,71.6,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Overall satisfaction of people who use services with their care and support,65 and over,68.2,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Overall satisfaction of people who use services with their care and support,Female,69.7,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Overall satisfaction of people who use services with their care and support,Male,69.0,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of adults in contact with secondary mental health services in paid employment,Total,4.0,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of adults in contact with secondary mental health services in paid employment,Female,5.0,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of adults in contact with secondary mental health services in paid employment,Male,2.0,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,15.0,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,15.0,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Male,14.0,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of adults with learning disabilities in paid employment,Total,8.9,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of adults with learning disabilities in paid employment,Female,6.5,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of adults with learning disabilities in paid employment,Male,10.5,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of adults with learning disabilities who live in their own home or with their family,Total,67.9,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of adults with learning disabilities who live in their own home or with their family,Female,67.8,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of adults with learning disabilities who live in their own home or with their family,Male,67.9,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,77.5,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,75.0,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,81.3,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,77.5,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,2.3,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,2.9,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,1.8,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,2.34,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive direct payments,Total,26.8,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive direct payments,18-64,39.4,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive direct payments,65 and over,14.9,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive direct payments,Total,100.0,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive direct payments,18-64,100.0,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive direct payments,65 and over,100.0,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive self-directed support,Total,100.0,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive self-directed support,18-64,100.0,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive self-directed support,65 and over,100.0,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive self-directed support,Total,100.0,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive self-directed support,18-64,100.0,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people using social care who receive self-directed support,65 and over,100.0,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services and carers who find it easy to find information about services,Total,70.5,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services and carers who find it easy to find information about services,18-64,63.6,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services and carers who find it easy to find information about services,65 and over,74.4,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services and carers who find it easy to find information about services,Female,68.8,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services and carers who find it easy to find information about services,Male,73.4,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who feel safe,Total,71.5,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who feel safe,18-64,65.3,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who feel safe,65 and over,75.1,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who feel safe,Female,72.1,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who feel safe,Male,70.6,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who have control over their daily life,Total,82.2,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who have control over their daily life,18-64,83.8,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who have control over their daily life,65 and over,81.3,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who have control over their daily life,Female,81.5,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who have control over their daily life,Male,83.4,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who reported that they had as much social contact as they would like,Total,51.6,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,57.4,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,48.3,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who reported that they had as much social contact as they would like,Female,51.0,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who reported that they had as much social contact as they would like,Male,52.6,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who say that those services have made them feel safe and secure,Total,91.8,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,91.4,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,92.1,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who say that those services have made them feel safe and secure,Female,92.6,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Proportion of people who use services who say that those services have made them feel safe and secure,Male,90.5,19454.34,26534,57000.0,2020
Isle of Wight,Council,E06000046,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,89.1,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,86.7,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,89.2,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Social care-related quality of life,Total,19.9,19454.34,26534,117623.0,2020
Isle of Wight,Council,E06000046,Social care-related quality of life,18-64,20.1,19454.34,26534,76765.0,2020
Isle of Wight,Council,E06000046,Social care-related quality of life,65 and over,19.7,19454.34,26534,40858.0,2020
Isle of Wight,Council,E06000046,Social care-related quality of life,Female,19.7,19454.34,26534,60623.0,2020
Isle of Wight,Council,E06000046,Social care-related quality of life,Male,20.2,19454.34,26534,57000.0,2020
Isles of Scilly,Council,E06000053,"Delayed transfers of care from hospital per 100,000 population",Total,0.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,0.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,1724.1,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,229.5,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of adults with learning disabilities in paid employment,Total,0.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of adults with learning disabilities who live in their own home or with their family,Total,100.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Total,42.9,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Female,33.3,10680.0,30132,990.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,Male,50.0,10680.0,30132,897.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services effectiveness of the service,65 and over,42.86,10680.0,30132,617.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Total,10.8,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,12.0,10680.0,30132,990.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,10.0,10680.0,30132,897.0,2020
Isles of Scilly,Council,E06000053,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,12.73,10680.0,30132,617.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive direct payments,Total,0.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive direct payments,65 and over,0.0,10680.0,30132,617.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive direct payments,Total,100.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive direct payments,18-64,100.0,10680.0,30132,1270.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive direct payments,65 and over,100.0,10680.0,30132,617.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive self-directed support,Total,100.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive self-directed support,65 and over,100.0,10680.0,30132,617.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive self-directed support,Total,100.0,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive self-directed support,18-64,100.0,10680.0,30132,1270.0,2020
Isles of Scilly,Council,E06000053,Proportion of people using social care who receive self-directed support,65 and over,100.0,10680.0,30132,617.0,2020
Isles of Scilly,Council,E06000053,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,16.7,10680.0,30132,1887.0,2020
Isles of Scilly,Council,E06000053,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,16.7,10680.0,30132,617.0,2020
Islington,Council,E09000019,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.382,22490.24,46146,204883.0,2020
Islington,Council,E09000019,"Delayed transfers of care from hospital per 100,000 population",Total,10.4,22490.24,46146,204883.0,2020
Islington,Council,E09000019,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,3.6,22490.24,46146,204883.0,2020
Islington,Council,E09000019,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.8,22490.24,46146,204883.0,2020
Islington,Council,E09000019,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,377.0,22490.24,46146,204883.0,2020
Islington,Council,E09000019,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,5.0,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Overall satisfaction of people who use services with their care and support,Total,58.7,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Overall satisfaction of people who use services with their care and support,18-64,62.4,22490.24,46146,183039.0,2020
Islington,Council,E09000019,Overall satisfaction of people who use services with their care and support,65 and over,55.2,22490.24,46146,21844.0,2020
Islington,Council,E09000019,Overall satisfaction of people who use services with their care and support,Female,58.0,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Overall satisfaction of people who use services with their care and support,Male,59.5,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of adults in contact with secondary mental health services in paid employment,Total,6.0,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of adults in contact with secondary mental health services in paid employment,Female,9.0,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of adults in contact with secondary mental health services in paid employment,Male,4.0,22490.24,46146,103060.0,2020
Islington,Council,E09000019,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Total,68.0,22490.24,46146,204883.0,2020
Islington,Council,E09000019,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Female,70.0,22490.24,46146,101823.0,2020
Islington,Council,E09000019,"Proportion of adults in contact with secondary mental health services who live independently, with or without support",Male,66.0,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of adults with learning disabilities in paid employment,Total,8.0,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of adults with learning disabilities in paid employment,Female,8.2,22490.24,46146,101823.0,2020
Islington,Council,E09000019,Proportion of adults with learning disabilities in paid employment,Male,7.8,22490.24,46146,103060.0,2020
Islington,Council,E09000019,Proportion of adults with learning disabilities who live in their own home or with their family,Total,74.3,22490.24,46146,204883.0,2020
Islington,Council,E09000019,Proportion of adults with learning disabilities who live in their own home or with their family,Female,76.7,22490.24,46146,101823.0,2020
